lidmaatschap_id,team_id,medewerker_id,toegetreden_op,rol
2459,129,1514,2026-01-18,lid
2460,130,1531,2026-01-22,aanvoerder
2461,130,1476,2026-04-19,lid
2462,130,1513,2026-02-03,lid
2463,130,1560,2026-04-29,lid
2464,130,1473,2026-04-05,lid
2465,130,1501,2026-03-14,lid
2466,130,1493,2026-02-23,lid
2467,131,1515,2026-03-08,aanvoerder
2468,131,1546,2026-04-17,lid
2469,131,1505,2026-03-25,lid
2470,131,1541,2026-03-30,lid
2471,131,1504,2026-04-28,lid
2472,131,1512,2026-03-24,lid
2473,131,1495,2026-03-16,lid
2474,131,1488,2026-03-14,lid
2475,131,1482,2026-03-13,lid
2476,131,1534,2026-04-04,lid
2477,131,1522,2026-03-25,lid
2478,131,1506,2026-03-24,lid
2479,131,1490,2026-04-03,lid
2480,131,1489,2026-04-11,lid
2481,131,1509,2026-03-14,lid
2482,132,1522,2025-12-31,aanvoerder
2483,132,1503,2026-04-15,lid
2484,132,1540,2026-04-16,lid
2485,132,1559,2026-03-21,lid
2486,132,1547,2026-02-27,lid
2487,132,1512,2026-03-24,lid
2488,132,1476,2026-04-21,lid
2489,132,1484,2026-04-11,lid
2490,132,1487,2026-01-19,lid
2491,132,1529,2026-02-05,lid
2492,133,1552,2026-04-07,aanvoerder
2493,133,1524,2026-04-10,lid
2494,133,1491,2026-04-27,lid
2495,133,1549,2026-04-09,lid
2496,133,1499,2026-05-03,lid
2497,133,1528,2026-05-01,lid
2498,133,1551,2026-04-07,lid
2499,133,1546,2026-04-21,lid
2500,133,1548,2026-04-14,lid
2501,133,1537,2026-04-21,lid
2502,133,1497,2026-04-30,lid
2503,133,1553,2026-04-25,lid
2504,133,1520,2026-04-26,lid
2505,133,1500,2026-04-19,lid
2506,133,1488,2026-04-15,lid
2507,133,1478,2026-04-25,lid
2508,133,1545,2026-05-03,lid
2509,134,1518,2026-02-19,aanvoerder
2510,134,1476,2026-04-22,lid
2511,134,1560,2026-04-28,lid
2512,134,1513,2026-04-25,lid
2513,134,1514,2026-03-02,lid
2514,134,1532,2026-02-20,lid
2515,134,1511,2026-04-06,lid
2516,134,1473,2026-03-14,lid
2517,135,1554,2026-01-23,aanvoerder
2518,135,1553,2026-02-15,lid
2519,135,1472,2026-02-08,lid
2520,135,1495,2026-02-15,lid
2521,135,1512,2026-03-14,lid
2522,135,1515,2026-04-19,lid
2523,135,1509,2026-04-04,lid
2524,135,1540,2026-03-30,lid
2525,135,1488,2026-01-26,lid
2526,135,1528,2026-03-30,lid
2527,135,1482,2026-02-25,lid
2528,135,1473,2026-04-01,lid
2529,135,1544,2026-02-27,lid
2530,135,1507,2026-01-23,lid
2531,135,1486,2026-03-07,lid
2532,135,1527,2026-03-12,lid
2533,135,1535,2026-01-25,lid
2534,135,1547,2026-03-14,lid
2535,135,1487,2026-03-30,lid
2536,135,1521,2026-03-13,lid
2537,135,1481,2026-02-25,lid
2538,135,1542,2026-05-02,lid
2539,135,1518,2026-02-14,lid
2540,135,1543,2026-02-21,lid
2541,135,1496,2026-03-03,lid
2542,136,1560,2026-01-26,aanvoerder
2543,136,1544,2026-01-30,lid
2544,136,1518,2026-04-17,lid
2545,136,1509,2026-03-15,lid
2546,136,1548,2026-02-26,lid
2547,136,1507,2026-03-20,lid
2548,136,1495,2026-01-30,lid
2549,136,1527,2026-03-05,lid
2550,136,1547,2026-02-07,lid
2551,136,1510,2026-05-04,lid
2552,136,1487,2026-04-24,lid
2553,136,1479,2026-03-04,lid
2554,136,1553,2026-03-05,lid
2555,136,1488,2026-04-10,lid
2556,136,1556,2026-04-17,lid
2557,136,1526,2026-02-16,lid
2558,136,1496,2026-04-30,lid
2559,136,1512,2026-01-31,lid
2560,136,1482,2026-01-30,lid
2561,136,1543,2026-03-05,lid
2562,136,1522,2026-02-24,lid
2563,136,1486,2026-04-30,lid
2564,136,1494,2026-03-12,lid
2565,137,1648,2026-04-07,aanvoerder
2566,137,1680,2026-04-15,lid
2567,137,1595,2026-04-12,lid
2568,137,1592,2026-04-21,lid
2569,137,1681,2026-04-18,lid
2570,137,1642,2026-04-08,lid
2571,137,1609,2026-04-12,lid
2572,137,1578,2026-04-16,lid
2573,137,1644,2026-04-25,lid
2574,137,1661,2026-05-02,lid
2575,137,1653,2026-04-24,lid
2576,137,1583,2026-04-22,lid
2577,137,1730,2026-04-08,lid
2578,137,1613,2026-04-11,lid
2579,137,1593,2026-04-07,lid
2580,137,1641,2026-04-23,lid
2581,137,1599,2026-04-17,lid
2582,137,1598,2026-04-23,lid
2583,137,1586,2026-04-27,lid
2584,137,1713,2026-04-28,lid
2585,137,1594,2026-05-03,lid
2586,138,1616,2025-12-05,aanvoerder
2587,138,1563,2025-12-10,lid
2588,138,1579,2026-03-14,lid
2589,138,1621,2026-02-08,lid
2590,138,1652,2025-12-27,lid
2591,138,1692,2026-01-24,lid
2592,138,1674,2026-01-26,lid
2593,138,1629,2026-03-21,lid
2594,138,1627,2026-04-04,lid
2595,138,1726,2026-04-01,lid
2596,138,1742,2026-01-20,lid
2597,138,1593,2026-04-08,lid
2598,138,1682,2026-02-15,lid
2599,138,1658,2026-01-29,lid
2600,138,1596,2026-03-06,lid
2601,138,1635,2025-12-24,lid
2602,139,1635,2026-01-11,aanvoerder
2603,139,1758,2026-01-26,lid
2604,139,1672,2026-01-31,lid
2605,139,1662,2026-02-22,lid
2606,139,1711,2026-03-23,lid
2607,139,1713,2026-01-20,lid
2608,139,1746,2026-03-07,lid
2609,139,1691,2026-01-12,lid
2610,139,1666,2026-02-21,lid
2611,139,1719,2026-05-02,lid
2612,139,1754,2026-02-25,lid
2613,139,1756,2026-04-02,lid
2614,139,1590,2026-04-27,lid
2615,139,1623,2026-05-01,lid
2616,139,1753,2026-02-14,lid
2617,139,1576,2026-02-27,lid
2618,139,1621,2026-03-11,lid
2619,139,1608,2026-02-14,lid
2620,139,1705,2026-03-02,lid
2621,139,1714,2026-02-20,lid
2622,139,1602,2026-05-01,lid
2623,139,1709,2026-02-23,lid
2624,139,1708,2026-04-30,lid
2625,139,1628,2026-04-14,lid
2626,140,1741,2025-11-26,aanvoerder
2627,140,1568,2026-01-07,lid
2628,140,1713,2026-02-18,lid
2629,140,1635,2026-03-12,lid
2630,140,1755,2025-12-30,lid
2631,140,1573,2026-03-08,lid
2632,140,1743,2025-12-28,lid
2633,140,1691,2026-01-23,lid
2634,140,1619,2026-03-19,lid
2635,140,1598,2026-03-07,lid
2636,140,1594,2026-01-05,lid
2637,140,1567,2026-04-22,lid
2638,140,1708,2026-03-02,lid
2639,140,1673,2026-02-16,lid
2640,140,1578,2026-02-15,lid
2641,140,1663,2026-04-09,lid
2642,140,1629,2025-12-17,lid
2643,140,1602,2026-04-02,lid
2644,141,1692,2026-03-18,aanvoerder
2645,141,1601,2026-05-01,lid
2646,141,1680,2026-03-27,lid
2647,141,1633,2026-03-25,lid
2648,141,1691,2026-04-25,lid
2649,141,1658,2026-03-19,lid
2650,141,1730,2026-03-23,lid
2651,141,1739,2026-03-25,lid
2652,141,1567,2026-04-03,lid
2653,141,1643,2026-03-28,lid
2654,141,1579,2026-04-18,lid
2655,141,1679,2026-04-05,lid
2656,141,1635,2026-04-17,lid
2657,141,1637,2026-04-26,lid
2658,141,1676,2026-04-26,lid
2659,141,1698,2026-04-26,lid
2660,141,1740,2026-04-14,lid
2661,141,1701,2026-04-01,lid
2662,141,1757,2026-05-03,lid
2663,141,1571,2026-04-18,lid
2664,141,1650,2026-04-12,lid
2665,141,1646,2026-05-02,lid
2666,141,1580,2026-03-18,lid
2667,141,1667,2026-04-29,lid
2668,141,1686,2026-05-02,lid
2669,141,1617,2026-03-29,lid
2670,141,1736,2026-04-05,lid
2671,141,1655,2026-04-23,lid
2672,141,1639,2026-03-31,lid
2673,141,1689,2026-05-01,lid
2674,142,1660,2026-01-30,aanvoerder
2675,142,1645,2026-04-08,lid
2676,142,1589,2026-02-11,lid
2677,142,1707,2026-03-18,lid
2678,142,1577,2026-02-06,lid
2679,142,1718,2026-03-08,lid
2680,142,1569,2026-04-23,lid
2681,142,1694,2026-04-15,lid
2682,142,1706,2026-03-31,lid
2683,142,1717,2026-04-24,lid
2684,142,1757,2026-04-08,lid
2685,142,1585,2026-02-11,lid
2686,142,1642,2026-03-02,lid
2687,142,1692,2026-03-05,lid
2688,142,1646,2026-03-20,lid
2689,142,1751,2026-04-23,lid
2690,142,1739,2026-02-08,lid
2691,142,1617,2026-04-09,lid
2692,143,1736,2026-02-10,aanvoerder
2693,143,1614,2026-04-05,lid
2694,143,1654,2026-02-19,lid
2695,143,1594,2026-03-27,lid
2696,143,1658,2026-05-02,lid
2697,143,1642,2026-04-09,lid
2698,143,1628,2026-04-05,lid
2699,143,1719,2026-04-26,lid
2700,143,1733,2026-04-02,lid
2701,143,1567,2026-02-13,lid
2702,143,1650,2026-03-18,lid
2703,143,1632,2026-04-26,lid
2704,143,1637,2026-05-01,lid
2705,143,1738,2026-03-27,lid
2706,144,1566,2026-03-12,aanvoerder
2707,144,1657,2026-05-01,lid
2708,144,1647,2026-04-02,lid
2709,144,1754,2026-04-02,lid
2710,144,1562,2026-04-09,lid
2711,144,1592,2026-04-16,lid
2712,144,1588,2026-03-15,lid
2713,144,1602,2026-03-15,lid
2714,144,1580,2026-03-24,lid
2715,144,1681,2026-03-24,lid
2716,144,1594,2026-03-31,lid
2717,144,1748,2026-03-21,lid
2718,144,1571,2026-04-14,lid
2719,144,1757,2026-03-13,lid
2720,144,1751,2026-05-03,lid
2721,144,1620,2026-03-31,lid
2722,144,1672,2026-04-08,lid
2723,144,1654,2026-04-04,lid
2724,145,1694,2025-12-20,aanvoerder
2725,145,1713,2026-03-24,lid
2726,145,1758,2026-04-18,lid
2727,145,1711,2026-01-06,lid
2728,145,1672,2026-04-19,lid
2729,145,1621,2026-03-31,lid
2730,145,1582,2025-12-26,lid
2731,145,1584,2026-01-13,lid
2732,145,1662,2026-03-01,lid
2733,145,1712,2026-03-26,lid
2734,145,1625,2026-01-26,lid
2735,145,1572,2026-01-05,lid
2736,145,1593,2026-03-06,lid
2737,145,1658,2026-03-04,lid
2738,146,1628,2025-11-13,aanvoerder
2739,146,1730,2026-02-20,lid
2740,146,1691,2025-12-04,lid
2741,146,1567,2026-03-17,lid
2742,146,1658,2026-01-16,lid
2743,146,1680,2026-05-04,lid
2744,146,1635,2026-01-18,lid
2745,146,1579,2025-12-16,lid
2746,146,1633,2026-04-05,lid
2747,147,1666,2025-11-18,aanvoerder
2748,147,1759,2026-02-23,lid
2749,147,1691,2026-04-28,lid
2750,147,1754,2025-12-01,lid
2751,147,1581,2026-02-02,lid
2752,147,1667,2026-01-21,lid
2753,147,1707,2026-01-19,lid
2754,147,1746,2026-01-03,lid
2755,147,1658,2026-05-02,lid
2756,147,1570,2026-02-14,lid
2757,147,1575,2026-03-05,lid
2758,147,1635,2026-04-13,lid
2759,147,1681,2026-01-24,lid
2760,147,1657,2026-02-01,lid
2761,147,1708,2026-03-18,lid
2762,147,1710,2025-11-22,lid
2763,147,1640,2025-12-25,lid
2764,147,1592,2026-03-29,lid
2765,147,1594,2026-04-06,lid
2766,147,1713,2026-03-16,lid
2767,147,1730,2026-02-16,lid
2768,147,1753,2026-05-03,lid
2769,148,1758,2025-11-18,aanvoerder
2770,148,1713,2026-03-21,lid
2771,148,1672,2026-03-03,lid
2772,148,1662,2026-03-14,lid
2773,148,1621,2026-04-04,lid
2774,148,1737,2025-12-18,lid
2775,148,1711,2026-03-19,lid
2776,148,1608,2026-03-08,lid
2777,148,1697,2026-03-14,lid
2778,148,1587,2026-01-21,lid
2779,148,1746,2026-04-22,lid
2780,148,1719,2026-04-22,lid
2781,148,1730,2026-03-13,lid
2782,149,1681,2025-12-16,aanvoerder
2783,149,1668,2026-05-02,lid
2784,149,1658,2026-01-04,lid
2785,149,1700,2026-04-26,lid
2786,149,1701,2026-02-02,lid
2787,149,1705,2026-02-22,lid
2788,149,1660,2026-04-07,lid
2789,149,1614,2025-12-25,lid
2790,149,1571,2025-12-22,lid
2791,149,1664,2026-01-17,lid
2792,149,1619,2026-03-09,lid
2793,149,1730,2026-02-03,lid
2794,149,1755,2026-02-19,lid
2795,149,1691,2026-04-05,lid
2796,149,1754,2026-03-20,lid
2797,149,1593,2026-04-02,lid
2798,149,1641,2025-12-28,lid
2799,150,1623,2026-01-16,aanvoerder
2800,150,1593,2026-01-18,lid
2801,150,1586,2026-04-10,lid
2802,150,1596,2026-05-03,lid
2803,150,1563,2026-04-30,lid
2804,150,1567,2026-04-06,lid
2805,150,1709,2026-03-01,lid
2806,150,1594,2026-02-20,lid
2807,150,1582,2026-03-27,lid
2808,150,1672,2026-04-25,lid
2809,150,1697,2026-02-12,lid
2810,150,1661,2026-04-15,lid
2811,150,1655,2026-01-21,lid
2812,150,1652,2026-04-18,lid
2813,150,1737,2026-02-15,lid
2814,150,1571,2026-04-26,lid
2815,150,1625,2026-04-15,lid
2816,151,1742,2025-12-25,aanvoerder
2817,151,1600,2026-02-19,lid
2818,151,1756,2026-03-13,lid
2819,151,1580,2026-04-26,lid
2820,151,1641,2026-04-08,lid
2821,151,1681,2026-02-17,lid
2822,151,1698,2026-02-03,lid
2823,151,1736,2026-01-29,lid
2824,151,1644,2026-04-01,lid
2825,151,1633,2026-03-22,lid
2826,151,1694,2026-01-26,lid
2827,151,1686,2026-01-04,lid
2828,151,1582,2026-03-13,lid
2829,151,1697,2026-01-23,lid
2830,151,1751,2026-02-25,lid
2831,151,1737,2026-05-01,lid
2832,151,1680,2026-04-17,lid
2833,151,1730,2026-03-20,lid
2834,151,1658,2026-01-06,lid
2835,151,1712,2026-02-26,lid
2836,152,1568,2025-12-18,aanvoerder
2837,152,1593,2026-02-19,lid
2838,152,1563,2026-02-08,lid
2839,152,1713,2026-01-18,lid
2840,152,1621,2026-03-30,lid
2841,152,1627,2025-12-20,lid
2842,152,1652,2026-01-30,lid
2843,152,1579,2026-03-01,lid
2844,152,1692,2026-02-23,lid
2845,152,1661,2026-05-02,lid
2846,152,1599,2026-04-21,lid
2847,152,1742,2026-02-26,lid
2848,152,1629,2026-01-09,lid
2849,152,1674,2026-01-06,lid
2850,152,1577,2026-01-03,lid
2851,152,1726,2026-04-01,lid
2852,152,1682,2026-04-22,lid
2853,152,1706,2026-03-29,lid
2854,153,1664,2026-01-26,aanvoerder
2855,153,1641,2026-03-29,lid
2856,153,1681,2026-02-13,lid
2857,153,1698,2026-03-16,lid
2858,153,1580,2026-04-27,lid
2859,153,1644,2026-03-23,lid
2860,153,1582,2026-05-03,lid
2861,153,1756,2026-04-04,lid
2862,153,1633,2026-04-03,lid
2863,153,1686,2026-03-30,lid
2864,153,1697,2026-01-30,lid
2865,153,1694,2026-03-19,lid
2866,153,1751,2026-05-04,lid
2867,153,1726,2026-03-25,lid
2868,153,1742,2026-02-02,lid
2869,153,1658,2026-05-04,lid
2870,153,1736,2026-03-29,lid
2871,153,1737,2026-01-26,lid
2872,153,1666,2026-02-24,lid
2873,153,1563,2026-05-01,lid
2874,153,1587,2026-04-14,lid
2875,153,1592,2026-02-24,lid
2876,153,1593,2026-02-01,lid
2877,154,1705,2025-12-08,aanvoerder
2878,154,1713,2026-04-07,lid
2879,154,1613,2026-02-26,lid
2880,154,1753,2026-04-17,lid
2881,154,1758,2026-01-06,lid
2882,154,1568,2026-02-13,lid
2883,154,1627,2026-01-05,lid
2884,154,1592,2026-01-04,lid
2885,154,1679,2026-04-09,lid
2886,154,1736,2025-12-27,lid
2887,154,1625,2026-02-27,lid
2888,154,1751,2026-02-04,lid
2889,154,1664,2026-04-21,lid
2890,154,1711,2026-04-19,lid
2891,154,1566,2026-04-15,lid
2892,154,1743,2026-03-19,lid
2893,154,1584,2026-02-16,lid
2894,154,1575,2026-03-22,lid
2895,154,1581,2026-03-19,lid
2896,155,1755,2026-01-28,aanvoerder
2897,155,1641,2026-03-13,lid
2898,155,1698,2026-02-25,lid
2899,155,1644,2026-03-01,lid
2900,155,1580,2026-04-03,lid
2901,155,1681,2026-03-19,lid
2902,155,1756,2026-03-23,lid
2903,155,1737,2026-05-01,lid
2904,155,1686,2026-04-12,lid
2905,156,1694,2026-04-05,aanvoerder
2906,156,1719,2026-04-05,lid
2907,156,1658,2026-04-25,lid
2908,156,1594,2026-04-14,lid
2909,156,1644,2026-04-19,lid
2910,156,1628,2026-04-17,lid
2911,156,1646,2026-04-12,lid
2912,156,1650,2026-04-25,lid
2913,156,1642,2026-04-12,lid
2914,156,1567,2026-04-24,lid
2915,156,1637,2026-04-22,lid
2916,156,1614,2026-04-15,lid
2917,156,1589,2026-04-22,lid
2918,156,1654,2026-04-12,lid
2919,156,1632,2026-04-27,lid
2920,156,1593,2026-04-13,lid
2921,156,1730,2026-04-05,lid
2922,156,1746,2026-04-20,lid
2923,156,1596,2026-04-15,lid
2924,156,1676,2026-04-17,lid
2925,156,1754,2026-04-29,lid
2926,156,1738,2026-04-17,lid
2927,157,1746,2026-01-21,aanvoerder
2928,157,1595,2026-02-16,lid
2929,157,1598,2026-02-13,lid
2930,157,1563,2026-03-04,lid
2931,157,1621,2026-01-22,lid
2932,157,1617,2026-04-17,lid
2933,157,1569,2026-02-21,lid
2934,157,1629,2026-04-01,lid
2935,157,1645,2026-03-12,lid
2936,157,1697,2026-03-30,lid
2937,157,1680,2026-04-13,lid
2938,157,1694,2026-02-07,lid
2939,157,1593,2026-03-19,lid
2940,157,1586,2026-03-10,lid
2941,157,1570,2026-01-23,lid
2942,157,1575,2026-04-08,lid
2943,157,1713,2026-02-21,lid
2944,157,1754,2026-04-28,lid
2945,157,1632,2026-04-09,lid
2946,157,1592,2026-03-26,lid
2947,157,1623,2026-05-02,lid
2948,157,1635,2026-01-22,lid
2949,157,1691,2026-02-18,lid
2950,157,1647,2026-02-26,lid
2951,157,1666,2026-04-05,lid
2952,157,1715,2026-03-26,lid
2953,157,1577,2026-03-02,lid
2954,158,1755,2026-02-21,aanvoerder
2955,158,1691,2026-02-26,lid
2956,158,1666,2026-03-19,lid
2957,158,1754,2026-02-26,lid
2958,158,1667,2026-03-08,lid
2959,158,1657,2026-03-20,lid
2960,158,1647,2026-04-30,lid
2961,158,1581,2026-03-27,lid
2962,158,1759,2026-03-01,lid
2963,158,1746,2026-03-11,lid
2964,158,1658,2026-04-26,lid
2965,158,1586,2026-03-29,lid
2966,158,1713,2026-04-02,lid
2967,158,1730,2026-03-20,lid
2968,158,1635,2026-04-21,lid
2969,159,1715,2026-03-27,aanvoerder
2970,159,1635,2026-04-21,lid
2971,159,1708,2026-04-11,lid
2972,159,1691,2026-04-10,lid
2973,159,1713,2026-04-19,lid
2974,159,1598,2026-04-19,lid
2975,159,1568,2026-04-24,lid
2976,159,1629,2026-05-01,lid
2977,159,1594,2026-04-19,lid
2978,159,1578,2026-03-27,lid
2979,160,1753,2026-04-10,aanvoerder
2980,160,1658,2026-04-25,lid
2981,160,1701,2026-04-17,lid
2982,160,1705,2026-04-29,lid
2983,160,1660,2026-04-21,lid
2984,160,1748,2026-04-17,lid
2985,160,1593,2026-04-27,lid
2986,160,1571,2026-04-24,lid
2987,160,1595,2026-04-18,lid
2988,160,1681,2026-05-04,lid
2989,160,1635,2026-05-04,lid
2990,160,1563,2026-05-01,lid
2991,160,1614,2026-04-22,lid
2992,160,1594,2026-04-18,lid
2993,160,1730,2026-04-18,lid
2994,160,1641,2026-04-12,lid
2995,160,1596,2026-05-04,lid
2996,160,1586,2026-04-12,lid
2997,160,1673,2026-04-16,lid
2998,160,1754,2026-05-04,lid
2999,160,1680,2026-04-16,lid
3000,160,1642,2026-04-29,lid
3001,160,1713,2026-05-03,lid
3002,160,1627,2026-04-24,lid
3003,160,1592,2026-04-16,lid
3004,160,1746,2026-04-23,lid
3005,160,1708,2026-04-28,lid
3006,160,1755,2026-04-12,lid
3007,161,1647,2025-12-20,aanvoerder
3008,161,1635,2026-03-27,lid
3009,161,1691,2026-01-08,lid
3010,161,1658,2025-12-23,lid
3011,161,1680,2026-03-13,lid
3012,161,1730,2026-04-01,lid
3013,161,1579,2026-03-30,lid
3014,161,1633,2026-01-28,lid
3015,161,1567,2026-02-20,lid
3016,162,1680,2026-04-01,aanvoerder
3017,162,1713,2026-05-02,lid
3018,162,1758,2026-04-23,lid
3019,162,1711,2026-04-21,lid
3020,162,1621,2026-04-24,lid
3021,162,1662,2026-04-10,lid
3022,162,1672,2026-04-08,lid
3023,162,1746,2026-04-24,lid
3024,162,1593,2026-04-29,lid
3025,162,1641,2026-05-04,lid
3026,162,1596,2026-04-16,lid
3027,162,1754,2026-04-23,lid
3028,163,1751,2026-04-08,aanvoerder
3029,163,1641,2026-04-19,lid
3030,163,1628,2026-04-19,lid
3031,163,1698,2026-04-08,lid
3032,163,1730,2026-04-26,lid
3033,163,1580,2026-05-03,lid
3034,163,1666,2026-04-30,lid
3035,163,1620,2026-04-23,lid
3036,163,1756,2026-04-20,lid
3037,163,1587,2026-04-28,lid
3038,163,1652,2026-04-11,lid
3039,163,1682,2026-04-13,lid
3040,163,1674,2026-05-01,lid
3041,163,1570,2026-04-30,lid
3042,163,1660,2026-04-25,lid
3043,163,1566,2026-05-03,lid
3044,163,1746,2026-04-16,lid
3045,163,1658,2026-04-15,lid
3046,163,1586,2026-04-23,lid
3047,163,1713,2026-04-15,lid
3048,163,1718,2026-04-12,lid
3049,163,1613,2026-04-11,lid
3050,163,1708,2026-05-02,lid
3051,164,1913,2026-01-24,aanvoerder
3052,164,1835,2026-04-24,lid
3053,164,1837,2026-01-29,lid
3054,164,1899,2026-02-27,lid
3055,164,1924,2026-04-29,lid
3056,164,1878,2026-02-14,lid
3057,164,1939,2026-03-16,lid
3058,164,1804,2026-02-22,lid
3059,164,1857,2026-02-28,lid
3060,164,1865,2026-04-05,lid
3061,164,1889,2026-02-02,lid
3062,164,1882,2026-03-03,lid
3063,164,1866,2026-02-09,lid
3064,164,1916,2026-02-05,lid
3065,164,1871,2026-02-06,lid
3066,164,1772,2026-02-24,lid
3067,164,1846,2026-02-27,lid
3068,164,1929,2026-03-29,lid
3069,164,1842,2026-02-21,lid
3070,164,1858,2026-02-23,lid
3071,164,1923,2026-04-10,lid
3072,164,1904,2026-02-28,lid
3073,164,1870,2026-05-02,lid
3074,164,1875,2026-03-14,lid
3075,164,1783,2026-02-05,lid
3076,164,1766,2026-04-17,lid
3077,164,1801,2026-04-12,lid
3078,164,1843,2026-02-02,lid
3079,164,1855,2026-02-09,lid
3080,164,1888,2026-04-02,lid
3081,164,1768,2026-04-26,lid
3082,164,1874,2026-04-12,lid
3083,164,1798,2026-04-16,lid
3084,165,1814,2025-11-30,aanvoerder
3085,165,1769,2026-04-22,lid
3086,165,1807,2026-02-01,lid
3087,165,1933,2026-04-20,lid
3088,165,1895,2026-02-05,lid
3089,165,1837,2026-02-16,lid
3090,165,1790,2026-04-21,lid
3091,165,1842,2026-01-07,lid
3092,165,1821,2026-01-22,lid
3093,165,1783,2026-03-02,lid
3094,165,1922,2026-03-21,lid
3095,165,1875,2026-03-02,lid
3096,165,1891,2026-03-16,lid
3097,165,1852,2026-01-10,lid
3098,165,1897,2026-02-25,lid
3099,165,1857,2026-02-16,lid
3100,165,1912,2026-01-23,lid
3101,165,1809,2026-02-08,lid
3102,165,1879,2025-12-08,lid
3103,165,1890,2025-12-11,lid
3104,165,1826,2025-12-01,lid
3105,165,1789,2026-03-09,lid
3106,165,1831,2026-04-07,lid
3107,166,1823,2026-01-28,aanvoerder
3108,166,1767,2026-03-09,lid
3109,166,1872,2026-03-02,lid
3110,166,1818,2026-02-02,lid
3111,166,1815,2026-02-03,lid
3112,166,1920,2026-03-31,lid
3113,166,1829,2026-03-20,lid
3114,166,1869,2026-02-03,lid
3115,167,1931,2026-01-17,aanvoerder
3116,167,1901,2026-03-24,lid
3117,167,1921,2026-04-26,lid
3118,167,1793,2026-04-04,lid
3119,167,1936,2026-04-11,lid
3120,167,1819,2026-02-15,lid
3121,167,1832,2026-01-30,lid
3122,167,1922,2026-03-26,lid
3123,167,1837,2026-02-24,lid
3124,167,1908,2026-03-07,lid
3125,167,1875,2026-03-25,lid
3126,167,1806,2026-01-23,lid
3127,167,1784,2026-02-20,lid
3128,167,1903,2026-03-12,lid
3129,167,1838,2026-02-21,lid
3130,167,1791,2026-03-12,lid
3131,168,1805,2025-12-28,aanvoerder
3132,168,1821,2026-04-16,lid
3133,168,1884,2026-03-14,lid
3134,168,1871,2026-04-24,lid
3135,168,1918,2026-04-09,lid
3136,168,1905,2026-03-19,lid
3137,168,1791,2026-04-26,lid
3138,168,1835,2026-01-31,lid
3139,168,1789,2026-03-22,lid
3140,168,1769,2026-02-02,lid
3141,168,1915,2026-04-27,lid
3142,168,1934,2026-02-10,lid
3143,168,1804,2026-01-13,lid
3144,168,1838,2025-12-28,lid
3145,168,1939,2026-01-16,lid
3146,168,1841,2026-04-03,lid
3147,168,1906,2026-01-17,lid
3148,168,1794,2026-04-18,lid
3149,169,1875,2026-03-24,aanvoerder
3150,169,1788,2026-05-03,lid
3151,169,1868,2026-04-27,lid
3152,169,1782,2026-04-29,lid
3153,169,1863,2026-04-16,lid
3154,169,1922,2026-04-23,lid
3155,169,1887,2026-04-03,lid
3156,169,1856,2026-03-29,lid
3157,169,1891,2026-04-07,lid
3158,169,1904,2026-04-18,lid
3159,169,1838,2026-04-02,lid
3160,169,1847,2026-04-01,lid
3161,170,1816,2025-11-30,aanvoerder
3162,170,1808,2025-12-26,lid
3163,170,1886,2025-12-03,lid
3164,170,1812,2026-02-16,lid
3165,170,1861,2025-12-16,lid
3166,170,1927,2025-11-30,lid
3167,170,1900,2026-01-06,lid
3168,170,1783,2026-01-24,lid
3169,170,1912,2025-12-20,lid
3170,170,1828,2026-01-25,lid
3171,170,1902,2026-02-28,lid
3172,170,1885,2026-03-16,lid
3173,170,1826,2026-04-18,lid
3174,170,1925,2025-12-15,lid
3175,170,1794,2026-04-16,lid
3176,170,1935,2026-03-29,lid
3177,170,1895,2026-01-28,lid
3178,170,1882,2025-12-09,lid
3179,170,1818,2026-02-25,lid
3180,170,1940,2026-01-22,lid
3181,171,1869,2026-03-16,aanvoerder
3182,171,1771,2026-03-17,lid
3183,171,1836,2026-03-31,lid
3184,171,1913,2026-04-17,lid
3185,171,1834,2026-05-03,lid
3186,171,1798,2026-04-08,lid
3187,171,1788,2026-03-21,lid
3188,171,1791,2026-04-17,lid
3189,171,1877,2026-03-30,lid
3190,171,1786,2026-05-04,lid
3191,171,1940,2026-04-16,lid
3192,171,1934,2026-05-04,lid
3193,171,1816,2026-04-17,lid
3194,171,1935,2026-04-23,lid
3195,171,1782,2026-03-20,lid
3196,171,1901,2026-05-04,lid
3197,171,1868,2026-04-12,lid
3198,171,1820,2026-04-06,lid
3199,171,1865,2026-04-28,lid
3200,171,1790,2026-04-08,lid
3201,171,1895,2026-04-25,lid
3202,171,1843,2026-03-21,lid
3203,171,1822,2026-04-12,lid
3204,171,1932,2026-04-02,lid
3205,171,1779,2026-05-04,lid
3206,172,1846,2026-01-25,aanvoerder
3207,172,1798,2026-03-16,lid
3208,172,1801,2026-04-07,lid
3209,172,1894,2026-03-19,lid
3210,172,1794,2026-02-12,lid
3211,172,1871,2026-04-26,lid
3212,172,1915,2026-02-04,lid
3213,172,1785,2026-02-05,lid
3214,172,1818,2026-03-22,lid
3215,172,1779,2026-05-04,lid
3216,172,1873,2026-02-12,lid
3217,172,1895,2026-04-22,lid
3218,172,1814,2026-04-23,lid
3219,172,1905,2026-03-07,lid
3220,172,1817,2026-02-06,lid
3221,172,1888,2026-03-06,lid
3222,172,1761,2026-03-26,lid
3223,172,1878,2026-03-20,lid
3224,172,1866,2026-03-04,lid
