behaalde_prestatie_id,medewerker_id,prestatie_id,behaald_op,punten_toegekend
5928,1521,6,2025-12-06,200
5929,1521,20,2025-09-13,500
5930,1522,1,2026-03-26,50
5931,1522,6,2026-04-17,200
5932,1522,2,2026-05-03,200
5933,1524,10,2025-12-03,200
5934,1524,17,2025-06-06,100
5935,1524,6,2026-04-30,200
5936,1524,4,2025-11-03,250
5937,1525,4,2026-03-04,250
5938,1525,17,2026-01-12,100
5939,1526,10,2024-07-14,200
5940,1526,18,2025-05-21,50
5941,1526,17,2025-09-26,100
5942,1526,6,2024-12-30,200
5943,1526,20,2025-09-12,500
5944,1526,4,2025-08-09,250
5945,1526,5,2026-02-08,200
5946,1526,19,2024-07-16,200
5947,1526,1,2025-03-13,50
5948,1527,10,2026-02-09,200
5949,1527,2,2026-02-25,200
5950,1528,10,2024-06-10,200
5951,1528,6,2025-09-19,200
5952,1528,17,2026-01-06,100
5953,1528,18,2025-07-13,50
5954,1528,5,2025-05-29,200
5955,1528,20,2025-11-24,500
5956,1528,4,2024-10-20,250
5957,1528,1,2025-10-26,50
5958,1529,1,2026-01-02,50
5959,1529,4,2025-09-17,250
5960,1529,10,2025-08-26,200
5961,1530,18,2025-12-08,50
5962,1530,20,2025-08-21,500
5963,1531,10,2025-07-29,200
5964,1531,19,2025-12-14,200
5965,1531,2,2025-04-22,200
5966,1531,4,2025-12-27,250
5967,1531,20,2025-09-09,500
5968,1531,18,2025-07-05,50
5969,1532,5,2025-07-18,200
5970,1533,19,2025-10-25,200
5971,1533,17,2024-08-15,100
5972,1533,20,2025-12-11,500
5973,1533,1,2024-05-17,50
5974,1534,5,2024-12-14,200
5975,1534,2,2025-11-12,200
5976,1535,17,2026-02-26,100
5977,1537,1,2026-04-30,50
5978,1537,18,2026-05-03,50
5979,1539,1,2024-03-30,50
5980,1540,5,2026-04-10,200
5981,1540,6,2026-02-10,200
5982,1540,10,2026-04-11,200
5983,1541,17,2026-04-04,100
5984,1541,10,2026-01-03,200
5985,1541,4,2025-08-13,250
5986,1541,18,2026-04-04,50
5987,1541,20,2025-04-21,500
5988,1542,18,2024-10-31,50
5989,1542,2,2025-01-05,200
5990,1542,1,2025-10-12,50
5991,1542,20,2025-09-17,500
5992,1542,6,2025-10-01,200
5993,1542,4,2025-11-06,250
5994,1542,3,2024-10-18,500
5995,1543,1,2025-09-03,50
5996,1543,17,2025-04-14,100
5997,1543,10,2026-03-31,200
5998,1543,20,2025-10-12,500
5999,1543,5,2025-10-04,200
6000,1543,6,2025-06-06,200
6001,1543,18,2025-10-01,50
6002,1543,4,2025-02-06,250
6003,1544,18,2025-04-04,50
6004,1544,5,2026-02-12,200
6005,1544,6,2025-06-20,200
6006,1544,3,2025-07-05,500
6007,1544,20,2025-12-27,500
6008,1544,4,2025-12-05,250
6009,1544,10,2025-12-10,200
6010,1544,2,2026-01-23,200
6011,1544,1,2026-03-15,50
6012,1544,17,2025-07-12,100
6013,1545,18,2026-04-03,50
6014,1545,1,2026-02-25,50
6015,1546,1,2025-08-21,50
6016,1546,10,2026-01-14,200
6017,1546,19,2024-12-23,200
6018,1546,6,2024-09-24,200
6019,1546,3,2025-07-04,500
6020,1547,5,2025-06-05,200
6021,1547,6,2025-02-23,200
6022,1547,18,2024-09-06,50
6023,1547,2,2025-06-08,200
6024,1547,1,2024-11-16,50
6025,1547,17,2025-12-15,100
6026,1548,5,2024-08-21,200
6027,1548,20,2024-03-02,500
6028,1549,1,2025-09-18,50
6029,1549,4,2026-04-16,250
6030,1549,5,2025-09-30,200
6031,1549,10,2025-09-11,200
6032,1551,4,2025-08-06,250
6033,1551,1,2024-12-22,50
6034,1551,5,2025-09-01,200
6035,1551,17,2024-11-04,100
6036,1551,6,2024-03-30,200
6037,1551,20,2024-11-19,500
6038,1552,4,2026-01-10,250
6039,1552,2,2026-01-14,200
6040,1552,17,2025-06-03,100
6041,1552,18,2025-12-12,50
6042,1552,6,2026-02-11,200
6043,1552,5,2026-03-12,200
6044,1553,3,2026-02-24,500
6045,1553,10,2026-04-23,200
6046,1553,17,2026-01-01,100
6047,1554,1,2026-02-09,50
6048,1554,6,2026-03-18,200
6049,1554,17,2026-03-11,100
6050,1554,18,2025-12-29,50
6051,1554,3,2026-02-21,500
6052,1554,5,2025-10-18,200
6053,1554,4,2025-10-16,250
6054,1554,10,2025-12-13,200
6055,1554,2,2025-12-14,200
6056,1555,4,2025-11-23,250
6057,1555,5,2026-01-06,200
6058,1555,20,2025-10-11,500
6059,1555,6,2025-06-29,200
6060,1555,19,2026-04-18,200
6061,1555,17,2025-06-14,100
6062,1556,5,2025-08-06,200
6063,1556,6,2024-03-19,200
6064,1556,10,2025-08-26,200
6065,1556,20,2024-11-29,500
6066,1557,1,2024-05-29,50
6067,1558,1,2025-12-03,50
6068,1559,10,2026-02-22,200
6069,1559,4,2026-01-21,250
6070,1559,5,2026-01-13,200
6071,1560,20,2026-02-01,500
6072,1560,18,2025-12-06,50
6073,1560,4,2025-02-16,250
6074,1560,2,2026-03-09,200
6075,1560,17,2025-07-12,100
6076,1560,19,2025-12-28,200
6077,1560,6,2025-11-03,200
6078,1560,5,2025-08-30,200
6079,1560,1,2025-03-21,50
6080,1562,2,2025-12-06,200
6081,1562,17,2026-02-03,100
6082,1563,6,2026-04-03,200
6083,1563,10,2026-03-06,200
6084,1563,3,2026-04-16,500
6085,1564,17,2026-04-15,100
6086,1564,19,2026-03-27,200
6087,1564,4,2026-04-22,250
6088,1564,6,2026-03-03,200
6089,1564,1,2026-03-08,50
6090,1565,1,2025-12-17,50
6091,1565,17,2026-03-12,100
6092,1565,5,2025-09-23,200
6093,1566,18,2026-02-11,50
6094,1566,1,2026-03-23,50
6095,1566,4,2026-02-24,250
6096,1566,17,2026-02-08,100
6097,1566,5,2026-02-07,200
6098,1566,2,2026-01-18,200
6099,1566,10,2026-04-28,200
6100,1567,1,2026-04-19,50
6101,1567,18,2026-05-02,50
6102,1567,17,2026-03-21,100
6103,1567,19,2026-03-08,200
6104,1567,6,2026-04-28,200
6105,1567,2,2026-03-26,200
6106,1567,10,2026-04-14,200
6107,1568,4,2026-05-02,250
6108,1568,6,2026-01-19,200
6109,1568,5,2026-03-25,200
6110,1568,17,2026-02-16,100
6111,1568,18,2026-01-26,50
6112,1568,3,2026-02-01,500
6113,1569,2,2025-10-09,200
6114,1569,3,2025-11-11,500
6115,1570,6,2026-01-24,200
6116,1570,4,2026-02-11,250
6117,1570,2,2026-04-02,200
6118,1570,17,2026-02-04,100
6119,1570,10,2026-04-12,200
6120,1570,1,2026-03-25,50
6121,1571,5,2026-03-19,200
6122,1572,20,2025-09-25,500
6123,1572,6,2025-11-06,200
6124,1573,4,2026-04-06,250
6125,1573,19,2026-03-15,200
6126,1573,18,2026-04-11,50
6127,1573,1,2026-03-08,50
6128,1573,10,2026-03-31,200
6129,1575,17,2026-03-16,100
6130,1575,2,2026-02-06,200
6131,1575,1,2026-04-10,50
6132,1575,6,2026-03-20,200
6133,1576,1,2026-04-28,50
6134,1577,10,2026-04-08,200
6135,1577,17,2026-05-04,100
6136,1577,4,2025-12-21,250
6137,1577,2,2026-02-25,200
6138,1577,5,2025-12-09,200
6139,1577,6,2025-10-24,200
6140,1577,1,2025-10-12,50
6141,1577,18,2025-08-24,50
6142,1578,17,2026-05-03,100
6143,1578,18,2026-04-19,50
6144,1579,10,2026-03-06,200
6145,1579,17,2025-12-12,100
6146,1579,4,2026-04-08,250
6147,1579,2,2026-02-26,200
6148,1579,6,2025-11-24,200
6149,1580,18,2026-04-24,50
6150,1580,1,2026-04-22,50
6151,1581,10,2026-03-25,200
6152,1582,3,2026-03-08,500
6153,1582,17,2026-04-11,100
6154,1582,6,2025-12-02,200
6155,1582,18,2025-11-04,50
6156,1583,2,2026-04-08,200
6157,1584,18,2026-04-14,50
6158,1585,19,2026-03-23,200
6159,1585,4,2026-05-03,250
6160,1585,17,2026-04-14,100
6161,1585,1,2026-01-20,50
6162,1585,6,2026-01-27,200
6163,1585,5,2026-03-07,200
6164,1586,2,2025-11-25,200
6165,1586,4,2026-01-15,250
6166,1586,17,2026-02-05,100
6167,1586,18,2025-10-13,50
6168,1586,1,2025-12-28,50
6169,1587,4,2026-02-25,250
6170,1587,18,2026-04-17,50
6171,1587,1,2026-04-12,50
6172,1587,6,2026-03-13,200
6173,1587,17,2026-03-28,100
6174,1587,2,2026-05-01,200
6175,1587,5,2026-04-27,200
6176,1588,1,2026-05-01,50
6177,1588,6,2026-04-28,200
6178,1588,5,2026-04-28,200
6179,1588,18,2026-04-25,50
6180,1588,17,2026-04-30,100
6181,1588,4,2026-04-15,250
6182,1589,6,2025-04-22,200
6183,1589,1,2025-08-18,50
6184,1589,2,2025-06-07,200
6185,1589,5,2025-06-01,200
6186,1589,17,2025-08-22,100
6187,1589,18,2025-06-12,50
6188,1589,10,2026-01-16,200
6189,1589,4,2025-10-08,250
6190,1589,20,2025-04-11,500
6191,1589,19,2026-03-19,200
6192,1590,6,2025-10-26,200
6193,1590,19,2026-04-02,200
6194,1590,18,2025-10-25,50
6195,1590,4,2026-02-04,250
6196,1590,10,2025-11-17,200
6197,1590,5,2026-02-02,200
6198,1592,18,2025-11-21,50
6199,1592,6,2026-03-09,200
6200,1592,1,2025-11-27,50
6201,1592,3,2025-11-02,500
6202,1592,10,2026-02-17,200
6203,1592,2,2025-11-28,200
6204,1592,5,2025-08-22,200
6205,1592,20,2026-01-23,500
6206,1593,5,2026-05-03,200
6207,1593,1,2026-04-20,50
6208,1594,17,2026-02-01,100
6209,1594,3,2025-12-01,500
6210,1594,5,2026-03-18,200
6211,1594,19,2026-02-05,200
6212,1594,2,2026-02-06,200
6213,1595,18,2026-03-16,50
6214,1595,17,2025-11-08,100
6215,1595,2,2026-04-13,200
6216,1595,3,2026-04-19,500
6217,1596,4,2026-02-09,250
6218,1596,3,2026-01-30,500
6219,1596,5,2025-10-25,200
6220,1596,18,2026-05-04,50
6221,1596,17,2026-02-08,100
6222,1597,1,2026-03-30,50
6223,1598,1,2026-04-11,50
6224,1598,18,2026-04-09,50
6225,1599,6,2025-12-25,200
6226,1599,2,2025-12-31,200
6227,1600,4,2026-04-14,250
6228,1601,3,2026-03-26,500
6229,1601,10,2026-04-24,200
6230,1601,2,2026-04-22,200
6231,1601,6,2026-03-15,200
6232,1601,17,2026-05-02,100
6233,1601,5,2026-04-28,200
6234,1601,18,2026-04-01,50
6235,1602,4,2025-11-10,250
6236,1602,10,2025-12-17,200
6237,1602,1,2026-05-04,50
6238,1605,4,2025-12-11,250
6239,1605,10,2026-02-15,200
6240,1605,1,2026-03-11,50
6241,1605,5,2025-12-01,200
6242,1605,18,2025-11-14,50
6243,1605,6,2025-12-25,200
6244,1606,5,2026-02-18,200
6245,1606,1,2026-03-21,50
6246,1606,4,2026-04-15,250
6247,1606,17,2026-03-27,100
6248,1606,6,2026-03-19,200
6249,1607,1,2026-04-04,50
6250,1607,5,2026-02-06,200
6251,1607,10,2026-02-01,200
6252,1607,6,2025-11-23,200
6253,1607,17,2026-04-04,100
6254,1607,4,2026-03-02,250
6255,1608,4,2026-04-02,250
6256,1608,5,2026-03-16,200
6257,1608,18,2026-02-14,50
6258,1608,19,2026-03-18,200
6259,1608,1,2026-04-25,50
6260,1608,17,2026-03-08,100
6261,1609,5,2026-05-01,200
6262,1609,6,2026-03-06,200
6263,1609,17,2026-03-30,100
6264,1609,10,2026-03-23,200
6265,1609,2,2025-12-31,200
6266,1609,19,2026-04-08,200
6267,1613,4,2026-04-18,250
6268,1614,1,2026-02-01,50
6269,1614,17,2026-03-19,100
6270,1614,5,2026-03-03,200
6271,1615,1,2026-03-28,50
6272,1615,17,2026-04-20,100
6273,1615,4,2026-04-08,250
6274,1616,19,2026-04-21,200
6275,1616,18,2026-04-23,50
6276,1616,17,2026-05-03,100
6277,1616,6,2026-04-26,200
6278,1617,6,2026-03-14,200
6279,1617,1,2026-03-13,50
6280,1617,2,2026-02-24,200
6281,1617,5,2026-05-02,200
6282,1617,18,2026-04-17,50
6283,1617,19,2026-02-28,200
6284,1617,17,2026-03-21,100
6285,1617,10,2026-03-25,200
6286,1617,3,2026-04-10,500
6287,1619,1,2026-04-06,50
6288,1619,5,2026-04-06,200
6289,1620,1,2026-03-30,50
6290,1620,10,2026-03-11,200
6291,1620,6,2026-03-10,200
6292,1621,1,2025-12-16,50
6293,1621,6,2025-11-20,200
6294,1621,3,2025-08-01,500
6295,1621,2,2025-09-22,200
6296,1621,5,2025-06-26,200
6297,1621,18,2025-09-16,50
6298,1622,5,2026-04-13,200
6299,1622,17,2026-04-13,100
6300,1622,6,2026-04-22,200
6301,1622,1,2025-11-23,50
6302,1623,1,2026-01-08,50
6303,1623,4,2025-12-11,250
6304,1623,3,2026-02-09,500
6305,1623,6,2026-02-26,200
6306,1625,2,2026-03-27,200
6307,1625,17,2026-05-04,100
6308,1625,6,2026-04-14,200
6309,1625,18,2026-03-11,50
6310,1625,4,2026-03-30,250
6311,1625,1,2026-04-16,50
6312,1627,2,2026-04-30,200
6313,1627,10,2026-03-11,200
6314,1627,5,2026-04-14,200
6315,1627,18,2026-02-21,50
6316,1627,6,2026-02-25,200
6317,1627,3,2026-03-01,500
6318,1628,1,2026-04-13,50
6319,1628,10,2025-06-28,200
6320,1629,5,2026-02-17,200
6321,1629,6,2026-04-03,200
6322,1629,3,2026-04-29,500
6323,1629,4,2026-04-27,250
6324,1629,17,2026-04-10,100
6325,1629,10,2026-03-30,200
6326,1629,1,2026-05-02,50
6327,1629,2,2026-02-28,200
6328,1629,18,2026-05-03,50
6329,1631,17,2025-09-27,100
6330,1632,17,2026-02-21,100
6331,1632,4,2026-04-26,250
6332,1632,18,2026-01-04,50
6333,1632,6,2026-03-12,200
6334,1632,2,2026-01-24,200
6335,1632,1,2026-02-05,50
6336,1633,17,2026-05-04,100
6337,1633,4,2026-04-04,250
6338,1633,5,2026-05-04,200
6339,1633,2,2026-04-15,200
6340,1633,6,2026-04-24,200
6341,1633,1,2026-04-06,50
6342,1633,18,2026-04-14,50
6343,1634,6,2025-11-07,200
6344,1634,1,2025-10-23,50
6345,1635,10,2025-10-25,200
6346,1635,5,2025-10-25,200
6347,1635,1,2025-10-06,50
6348,1635,6,2026-03-28,200
6349,1635,17,2026-04-21,100
6350,1635,18,2025-11-29,50
6351,1635,2,2026-05-02,200
6352,1635,4,2025-11-08,250
6353,1635,3,2025-09-17,500
6354,1636,10,2025-11-03,200
6355,1637,5,2025-09-03,200
6356,1637,18,2025-12-10,50
6357,1637,6,2025-10-18,200
6358,1637,3,2026-01-16,500
6359,1637,1,2025-11-05,50
6360,1637,17,2025-12-16,100
6361,1637,10,2025-09-20,200
6362,1638,1,2026-03-19,50
6363,1638,4,2026-04-11,250
6364,1639,10,2026-03-29,200
6365,1639,6,2026-04-14,200
6366,1639,17,2026-03-31,100
6367,1639,5,2026-04-09,200
6368,1639,2,2026-03-11,200
6369,1640,2,2026-04-05,200
6370,1640,1,2026-02-01,50
6371,1640,18,2025-05-17,50
6372,1640,19,2026-02-13,200
6373,1640,17,2025-07-23,100
6374,1640,6,2026-02-04,200
6375,1640,4,2025-06-10,250
6376,1640,10,2026-05-03,200
6377,1640,5,2025-12-15,200
6378,1641,1,2026-03-21,50
6379,1641,18,2026-04-23,50
6380,1641,5,2026-03-30,200
6381,1641,4,2026-04-24,250
6382,1641,2,2026-04-14,200
6383,1642,6,2025-12-18,200
6384,1642,20,2025-07-08,500
6385,1643,17,2026-01-31,100
6386,1644,1,2026-04-17,50
6387,1644,5,2026-03-15,200
6388,1644,2,2026-04-14,200
6389,1644,6,2026-04-27,200
6390,1644,10,2026-04-04,200
6391,1644,18,2026-04-16,50
6392,1644,3,2026-04-30,500
6393,1644,4,2026-03-24,250
6394,1644,19,2026-02-10,200
6395,1645,1,2026-03-15,50
6396,1645,5,2026-05-03,200
6397,1645,3,2026-04-01,500
6398,1645,18,2026-03-18,50
6399,1645,19,2026-04-30,200
6400,1645,10,2026-01-28,200
6401,1646,3,2025-09-07,500
6402,1647,17,2026-04-27,100
6403,1647,10,2026-03-21,200
6404,1647,6,2026-04-30,200
6405,1647,2,2026-02-15,200
6406,1647,18,2026-02-09,50
6407,1647,1,2026-03-21,50
6408,1647,4,2026-03-21,250
6409,1647,5,2026-04-21,200
6410,1648,18,2026-04-24,50
6411,1648,6,2026-02-05,200
6412,1648,1,2026-03-13,50
6413,1649,5,2026-03-22,200
6414,1649,4,2026-05-04,250
6415,1650,10,2025-08-25,200
6416,1650,18,2026-03-15,50
6417,1650,4,2026-02-01,250
6418,1651,6,2025-10-20,200
6419,1651,5,2025-10-19,200
6420,1651,19,2026-02-13,200
6421,1651,10,2025-08-29,200
6422,1651,17,2026-03-17,100
6423,1651,1,2025-12-25,50
6424,1653,18,2026-04-25,50
6425,1653,1,2026-04-29,50
6426,1654,4,2026-05-02,250
6427,1655,10,2025-10-18,200
6428,1655,18,2025-11-12,50
6429,1657,17,2026-04-09,100
6430,1657,18,2026-03-08,50
6431,1657,1,2026-03-02,50
6432,1657,10,2026-01-15,200
6433,1657,5,2026-01-06,200
6434,1657,2,2026-04-04,200
6435,1658,4,2025-09-28,250
6436,1658,10,2026-02-22,200
6437,1658,5,2025-12-28,200
6438,1658,6,2025-11-09,200
6439,1658,3,2026-04-26,500
6440,1658,18,2026-03-27,50
6441,1658,1,2026-01-19,50
6442,1658,17,2026-04-27,100
6443,1660,6,2026-02-02,200
6444,1660,4,2026-03-06,250
6445,1660,1,2026-02-01,50
6446,1660,17,2026-03-29,100
6447,1661,10,2026-03-01,200
6448,1662,17,2026-04-14,100
6449,1662,2,2026-04-01,200
6450,1662,1,2026-04-11,50
6451,1662,5,2026-03-14,200
6452,1662,4,2026-04-09,250
6453,1662,6,2026-04-05,200
6454,1662,18,2026-04-11,50
6455,1663,1,2026-05-04,50
6456,1664,18,2026-05-02,50
6457,1664,19,2026-04-20,200
6458,1665,6,2026-03-22,200
6459,1665,10,2026-01-29,200
6460,1666,6,2026-04-22,200
6461,1666,3,2026-01-10,500
6462,1666,18,2026-03-20,50
6463,1666,17,2025-10-16,100
6464,1666,10,2026-03-15,200
6465,1666,1,2025-11-11,50
6466,1666,5,2025-12-30,200
6467,1667,5,2026-04-23,200
6468,1667,1,2026-04-09,50
6469,1667,6,2026-03-19,200
6470,1667,19,2026-04-03,200
6471,1667,2,2026-03-18,200
6472,1667,4,2026-03-29,250
6473,1667,17,2026-05-03,100
6474,1667,18,2026-03-26,50
6475,1668,1,2026-04-24,50
6476,1669,4,2026-04-08,250
6477,1669,5,2026-02-25,200
6478,1669,6,2026-01-03,200
6479,1669,10,2026-04-29,200
6480,1669,17,2026-02-22,100
6481,1672,2,2025-06-16,200
6482,1672,6,2025-08-13,200
6483,1673,10,2025-07-12,200
6484,1674,18,2025-10-31,50
6485,1674,4,2025-11-21,250
6486,1674,1,2025-12-13,50
6487,1676,10,2025-11-02,200
6488,1676,18,2026-04-03,50
6489,1676,6,2026-03-01,200
6490,1676,4,2025-09-26,250
6491,1677,4,2026-03-03,250
6492,1677,6,2026-03-16,200
6493,1677,17,2026-05-01,100
6494,1677,5,2026-04-18,200
6495,1677,1,2026-05-04,50
6496,1678,18,2026-04-12,50
6497,1679,3,2025-12-11,500
6498,1679,4,2025-12-18,250
6499,1679,17,2025-12-26,100
6500,1679,10,2026-03-04,200
6501,1679,1,2026-03-28,50
6502,1680,18,2026-04-27,50
6503,1681,1,2026-04-19,50
6504,1682,1,2026-04-28,50
6505,1684,10,2026-04-06,200
6506,1684,17,2026-03-23,100
6507,1684,5,2026-04-28,200
6508,1684,4,2026-03-29,250
6509,1685,6,2025-10-10,200
6510,1686,2,2025-11-09,200
6511,1686,6,2025-10-06,200
6512,1689,19,2026-04-12,200
6513,1689,2,2026-03-27,200
6514,1689,17,2026-03-26,100
6515,1689,18,2026-04-07,50
6516,1690,10,2026-04-20,200
6517,1691,6,2025-10-04,200
6518,1691,5,2025-08-05,200
6519,1691,20,2026-03-03,500
6520,1691,18,2026-01-14,50
6521,1691,10,2025-12-28,200
6522,1691,4,2026-03-06,250
6523,1691,3,2025-12-14,500
6524,1691,1,2025-06-25,50
6525,1692,2,2026-04-14,200
6526,1692,4,2026-03-22,250
6527,1692,18,2026-02-21,50
6528,1693,1,2026-04-30,50
6529,1694,17,2026-04-18,100
6530,1695,1,2026-04-24,50
6531,1697,6,2026-04-15,200
6532,1697,3,2025-12-16,500
6533,1697,1,2026-01-04,50
6534,1697,10,2025-07-19,200
6535,1697,20,2025-12-16,500
6536,1697,18,2025-09-05,50
6537,1697,4,2025-11-29,250
6538,1697,5,2026-01-29,200
6539,1697,2,2026-01-25,200
6540,1698,4,2026-04-17,250
6541,1698,6,2026-04-12,200
6542,1698,5,2026-04-19,200
6543,1698,17,2026-04-26,100
6544,1698,18,2026-04-24,50
6545,1699,1,2026-04-26,50
6546,1700,4,2025-07-01,250
6547,1700,1,2025-12-21,50
6548,1700,17,2025-11-18,100
6549,1700,5,2026-01-11,200
6550,1701,1,2026-04-13,50
6551,1705,10,2026-03-31,200
6552,1705,3,2026-04-17,500
6553,1705,17,2026-03-06,100
6554,1705,6,2026-04-15,200
6555,1705,5,2026-03-21,200
6556,1706,17,2026-01-17,100
6557,1707,4,2026-05-01,250
6558,1707,1,2026-04-30,50
6559,1707,6,2026-03-03,200
6560,1707,5,2026-04-09,200
6561,1707,18,2026-04-22,50
6562,1707,2,2026-04-16,200
6563,1708,2,2026-03-24,200
6564,1708,17,2026-03-09,100
6565,1708,3,2026-03-16,500
6566,1708,18,2026-03-21,50
6567,1709,10,2026-01-15,200
6568,1709,5,2025-10-26,200
6569,1709,17,2026-03-22,100
6570,1709,6,2026-02-05,200
6571,1709,19,2026-02-22,200
6572,1709,3,2026-03-30,500
6573,1709,4,2025-12-03,250
6574,1709,18,2026-03-01,50
6575,1709,2,2026-04-03,200
6576,1709,1,2026-04-21,50
6577,1710,18,2025-11-22,50
6578,1710,17,2026-02-26,100
6579,1710,5,2025-11-23,200
6580,1710,6,2025-11-08,200
6581,1711,10,2026-04-09,200
6582,1711,4,2026-01-14,250
6583,1712,2,2026-05-02,200
6584,1713,5,2026-04-09,200
6585,1713,10,2026-04-20,200
6586,1713,18,2026-02-17,50
6587,1714,18,2026-04-13,50
6588,1714,5,2026-04-26,200
6589,1714,4,2026-04-06,250
6590,1715,17,2026-03-31,100
6591,1715,1,2026-02-19,50
6592,1715,18,2025-11-08,50
6593,1715,10,2026-01-31,200
6594,1716,6,2026-01-03,200
6595,1716,4,2026-04-11,250
6596,1716,5,2026-01-31,200
6597,1716,1,2026-03-19,50
6598,1717,2,2026-04-11,200
6599,1717,4,2026-02-25,250
6600,1717,18,2026-04-06,50
6601,1718,1,2026-03-27,50
6602,1719,2,2026-04-20,200
6603,1719,10,2025-10-21,200
6604,1719,4,2025-12-26,250
6605,1719,17,2026-01-26,100
6606,1719,3,2026-01-15,500
6607,1719,1,2025-10-01,50
6608,1719,18,2025-08-14,50
6609,1722,19,2026-04-16,200
6610,1722,1,2026-03-28,50
6611,1724,17,2026-04-09,100
6612,1725,17,2026-03-22,100
6613,1726,17,2026-04-08,100
6614,1726,18,2026-05-04,50
6615,1726,2,2026-04-24,200
6616,1726,1,2026-05-04,50
6617,1728,6,2026-03-28,200
6618,1728,1,2026-04-05,50
6619,1728,4,2026-01-23,250
6620,1728,19,2026-04-28,200
6621,1728,17,2026-03-16,100
6622,1729,5,2025-09-04,200
6623,1729,4,2026-01-07,250
6624,1729,17,2025-09-02,100
6625,1729,6,2026-04-01,200
6626,1729,1,2025-10-13,50
6627,1730,3,2026-03-02,500
6628,1730,19,2026-02-12,200
6629,1730,4,2025-12-11,250
6630,1730,6,2026-03-04,200
6631,1730,1,2026-01-25,50
6632,1730,17,2025-12-03,100
6633,1730,18,2026-04-16,50
6634,1731,19,2026-04-19,200
6635,1731,17,2026-04-27,100
6636,1733,5,2026-04-29,200
6637,1733,6,2026-03-28,200
6638,1733,17,2026-05-03,100
6639,1733,18,2026-04-20,50
6640,1733,4,2026-03-30,250
6641,1734,4,2026-02-23,250
6642,1734,10,2026-03-28,200
6643,1734,17,2026-05-04,100
6644,1735,6,2026-02-15,200
6645,1735,4,2026-04-03,250
6646,1735,17,2026-03-26,100
6647,1735,1,2026-03-05,50
6648,1735,5,2026-03-01,200
6649,1736,5,2026-04-13,200
6650,1736,1,2026-05-02,50
6651,1736,4,2026-04-13,250
6652,1736,10,2026-01-19,200
6653,1736,3,2026-04-03,500
6654,1736,2,2026-01-21,200
6655,1737,10,2025-06-02,200
6656,1737,5,2025-08-20,200
6657,1738,18,2026-04-15,50
6658,1738,17,2026-04-05,100
6659,1738,10,2026-05-02,200
6660,1738,1,2026-04-18,50
6661,1738,19,2026-04-29,200
6662,1738,4,2026-04-26,250
6663,1738,5,2026-04-12,200
6664,1739,1,2026-01-12,50
6665,1739,10,2026-04-19,200
6666,1739,18,2026-02-16,50
6667,1739,2,2025-12-22,200
6668,1739,19,2026-01-10,200
6669,1739,4,2026-04-20,250
6670,1740,1,2026-05-04,50
6671,1741,5,2026-03-17,200
6672,1741,19,2026-03-27,200
6673,1741,6,2026-04-18,200
6674,1741,4,2026-04-22,250
6675,1741,10,2026-03-19,200
6676,1741,1,2026-03-15,50
6677,1741,17,2026-03-26,100
6678,1741,18,2026-04-07,50
6679,1741,2,2026-03-18,200
6680,1742,18,2026-01-30,50
6681,1743,17,2026-04-09,100
6682,1743,4,2026-04-05,250
6683,1743,6,2026-03-30,200
6684,1743,1,2026-05-01,50
6685,1743,5,2026-03-10,200
6686,1743,2,2026-04-23,200
6687,1743,18,2026-04-15,50
6688,1744,6,2026-04-29,200
6689,1744,1,2026-03-08,50
6690,1744,4,2026-04-19,250
6691,1744,5,2026-04-20,200
6692,1745,5,2025-09-11,200
6693,1745,19,2026-02-12,200
6694,1746,6,2026-04-14,200
6695,1747,18,2026-03-29,50
6696,1747,1,2026-04-16,50
6697,1747,17,2025-10-02,100
6698,1748,5,2025-10-14,200
6699,1748,6,2025-05-05,200
6700,1750,6,2026-01-06,200
6701,1750,4,2026-05-04,250
6702,1751,4,2026-01-20,250
6703,1751,6,2026-02-12,200
6704,1751,5,2026-02-07,200
6705,1751,2,2026-04-02,200
6706,1751,1,2026-04-04,50
6707,1752,10,2026-02-20,200
6708,1753,4,2026-03-06,250
6709,1753,3,2026-03-07,500
6710,1753,17,2026-02-07,100
6711,1753,1,2026-04-15,50
6712,1753,18,2026-04-04,50
6713,1754,18,2026-04-06,50
6714,1754,4,2026-04-02,250
6715,1754,6,2025-10-17,200
6716,1754,5,2026-04-14,200
6717,1754,1,2026-02-19,50
6718,1754,17,2026-04-02,100
6719,1754,3,2026-01-01,500
6720,1755,2,2026-02-27,200
6721,1755,5,2026-04-14,200
6722,1755,1,2026-02-28,50
6723,1755,10,2026-02-12,200
6724,1755,4,2026-02-15,250
6725,1755,17,2026-02-07,100
6726,1755,6,2025-12-31,200
6727,1756,18,2026-04-30,50
6728,1756,1,2026-04-17,50
6729,1757,1,2026-01-25,50
6730,1757,18,2025-08-16,50
6731,1757,6,2025-08-09,200
6732,1758,17,2025-12-30,100
6733,1758,10,2026-04-22,200
6734,1758,2,2026-03-30,200
6735,1759,18,2026-04-06,50
6736,1759,6,2026-04-25,200
6737,1759,10,2026-03-29,200
6738,1759,17,2026-04-28,100
6739,1759,19,2026-03-31,200
6740,1759,5,2026-04-11,200
6741,1761,18,2024-10-11,50
6742,1761,4,2026-03-23,250
6743,1762,17,2026-04-22,100
6744,1762,4,2026-03-10,250
6745,1762,18,2026-02-26,50
6746,1762,5,2026-03-20,200
6747,1762,10,2026-04-26,200
6748,1763,17,2026-03-26,100
